path,relative_path,kind,bytes,occupancy_class,cl_mig_001_in_scope,notes
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\03_VISUAL_QC\ISSUE_QC,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/03_VISUAL_QC/ISSUE_QC,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\03_VISUAL_QC\PAGE_QC,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/03_VISUAL_QC/PAGE_QC,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\03_VISUAL_QC\PATCH_LOGS,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/03_VISUAL_QC/PATCH_LOGS,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\03_VISUAL_QC\VOLUME_QC,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/03_VISUAL_QC/VOLUME_QC,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\ACCEPTED,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/ACCEPTED,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\DIAGNOSTIC,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/DIAGNOSTIC,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\FINALS,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/FINALS,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\LAYOUT,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/LAYOUT,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\04_PRODUCTION_OUTPUTS\PROOFS,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/04_PRODUCTION_OUTPUTS/PROOFS,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\05_RELEASE_SNAPSHOT\CL-EV-001_FROZEN_RELEASE_v1.0,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/05_RELEASE_SNAPSHOT/CL-EV-001_FROZEN_RELEASE_v1.0,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\05_RELEASE_SNAPSHOT\CL-EV-001_PUBLIC_RELEASE_RECORD.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/05_RELEASE_SNAPSHOT/CL-EV-001_PUBLIC_RELEASE_RECORD.md,FILE,2738,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\05_RELEASE_SNAPSHOT\CL-EV-001_RELEASE_SNAPSHOT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/05_RELEASE_SNAPSHOT/CL-EV-001_RELEASE_SNAPSHOT.md,FILE,874,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\07_CURSOR_HANDOFF\CL-EV-001_FULL_VOLUME_AUTONOMOUS_RENDER_HANDOFF.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/07_CURSOR_HANDOFF/CL-EV-001_FULL_VOLUME_AUTONOMOUS_RENDER_HANDOFF.md,FILE,26174,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\07_CURSOR_HANDOFF\CL-EV-001_NEW_CHAT_CONTINUATION_HANDOFF.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/07_CURSOR_HANDOFF/CL-EV-001_NEW_CHAT_CONTINUATION_HANDOFF.md,FILE,6994,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-EV-001_DRIVE_RECORD_INDEX.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-EV-001_DRIVE_RECORD_INDEX.md,FILE,6566,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I01_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I01_ARCHITECTURE_EXPORT.md,FILE,2066,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I02_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I02_ARCHITECTURE_EXPORT.md,FILE,2057,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I03_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I03_ARCHITECTURE_EXPORT.md,FILE,2101,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I04_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I04_ARCHITECTURE_EXPORT.md,FILE,1999,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I05_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I05_ARCHITECTURE_EXPORT.md,FILE,2001,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I06_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I06_ARCHITECTURE_EXPORT.md,FILE,1924,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I07_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I07_ARCHITECTURE_EXPORT.md,FILE,2032,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I08_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I08_ARCHITECTURE_EXPORT.md,FILE,2003,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I09_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I09_ARCHITECTURE_EXPORT.md,FILE,2018,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I10_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I10_ARCHITECTURE_EXPORT.md,FILE,2030,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I11_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I11_ARCHITECTURE_EXPORT.md,FILE,2229,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-I12_ARCHITECTURE_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-I12_ARCHITECTURE_EXPORT.md,FILE,2236,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I01_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I01_RELIC_EXPORT.md,FILE,2472,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I02_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I02_RELIC_EXPORT.md,FILE,2213,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I03_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I03_RELIC_EXPORT.md,FILE,2236,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I04_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I04_RELIC_EXPORT.md,FILE,2090,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I05_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I05_RELIC_EXPORT.md,FILE,2161,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I06_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I06_RELIC_EXPORT.md,FILE,2065,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I07_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I07_RELIC_EXPORT.md,FILE,2096,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I08_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I08_RELIC_EXPORT.md,FILE,2211,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I09_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I09_RELIC_EXPORT.md,FILE,2149,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I10_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I10_RELIC_EXPORT.md,FILE,2124,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I11_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I11_RELIC_EXPORT.md,FILE,2288,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\08_NOTION_EXPORTS\CL-PM-RS-I12_RELIC_EXPORT.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/08_NOTION_EXPORTS/CL-PM-RS-I12_RELIC_EXPORT.md,FILE,2192,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\10_SOURCE_EXPORTS\AUTHORITATIVE_DRIVE,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/10_SOURCE_EXPORTS/AUTHORITATIVE_DRIVE,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\11_FINAL_ARCHIVE_LOCK\CL-EV-001_ARCHIVE_LOCK.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/11_FINAL_ARCHIVE_LOCK/CL-EV-001_ARCHIVE_LOCK.md,FILE,1407,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\11_FINAL_ARCHIVE_LOCK\CL-EV-001_FINAL_STATUS_SUMMARY.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/11_FINAL_ARCHIVE_LOCK/CL-EV-001_FINAL_STATUS_SUMMARY.md,FILE,1711,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\11_FINAL_ARCHIVE_LOCK\CL-EV-001_PUBLICATION_CONFORMANCE_LOCK.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/11_FINAL_ARCHIVE_LOCK/CL-EV-001_PUBLICATION_CONFORMANCE_LOCK.md,FILE,687,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\99_QUARANTINE\DIAGNOSTIC_OUTPUTS,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/99_QUARANTINE/DIAGNOSTIC_OUTPUTS,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\99_QUARANTINE\INVESTIGATION,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/99_QUARANTINE/INVESTIGATION,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\99_QUARANTINE\REJECTED,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/99_QUARANTINE/REJECTED,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\99_QUARANTINE\SUPERSEDED,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/99_QUARANTINE/SUPERSEDED,DIR,,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\MANIFESTS\CL-EV-001_AUTHORITATIVE_SOURCE_RECONCILIATION.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_AUTHORITATIVE_SOURCE_RECONCILIATION.md,FILE,1863,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\MANIFESTS\CL-EV-001_COMPLETE_ASSET_MANIFEST.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_COMPLETE_ASSET_MANIFEST.md,FILE,1265,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\MANIFESTS\CL-EV-001_DF_TYPOGRAPHY_INTEGRATION_REGISTER.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_DF_TYPOGRAPHY_INTEGRATION_REGISTER.md,FILE,4576,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\MANIFESTS\CL-EV-001_PAGE_EXECUTION_ORDER.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_PAGE_EXECUTION_ORDER.md,FILE,3774,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\MANIFESTS\CL-EV-001_PAGE_PROMPT_DISCREPANCY_REGISTER.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_PAGE_PROMPT_DISCREPANCY_REGISTER.md,FILE,7571,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\CL-EV-001_AUTONOMOUS_RUN_STATE.json,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/CL-EV-001_AUTONOMOUS_RUN_STATE.json,FILE,2877,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_assemble.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_assemble.py,FILE,4938,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_df_conformance_layout.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_df_conformance_layout.py,FILE,13164,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_export_drive.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_export_drive.py,FILE,3965,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_promote.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_promote.py,FILE,1966,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_publication_lock.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_publication_lock.py,FILE,16965,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_release_package.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_release_package.py,FILE,8195,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\00_CONTROL\RUN_STATE\cl_ev_typography_layout.py,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_typography_layout.py,FILE,6042,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\02_PROMPT_PACKETS\PAGE_PACKETS\CL-PM-I01_MIRROR_PAGE_PROMPTS_DERIVED.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I01_MIRROR_PAGE_PROMPTS_DERIVED.md,FILE,3757,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\02_PROMPT_PACKETS\PAGE_PACKETS\CL-PM-I02_REFUSAL_PAGE_PROMPTS_DERIVED.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I02_REFUSAL_PAGE_PROMPTS_DERIVED.md,FILE,4966,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\02_PROMPT_PACKETS\PAGE_PACKETS\CL-PM-I03_IVORY_PAGE_PROMPTS_DERIVED.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I03_IVORY_PAGE_PROMPTS_DERIVED.md,FILE,4796,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\02_PROMPT_PACKETS\PAGE_PACKETS\CL-PM-I04_ANIMATION_PAGE_PROMPTS_DERIVED.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I04_ANIMATION_PAGE_PROMPTS_DERIVED.md,FILE,4636,PREMIGRATION_OCCUPANCY,NO,
C:\Users\steve\Projects\gradient-institution\CRISIS_LITURGIES\EXPANSION_VOLUMES\CL-EV-001_THE_PYGMALION_MACHINE\02_PROMPT_PACKETS\PAGE_PACKETS\CL-PM-I05_CHISEL_PAGE_PROMPTS_DERIVED.md,EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I05_CHISEL_PAGE_PROMPTS_DERIVED.md,FILE,4592,PREMIGRATION_OCCUPANCY,NO,
