path,git_status,classification,likely_originating_phase_or_project,uniqueness,tracked_modified_or_untracked,recommended_disposition,action_currently_authorized,notes
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02B_PLANNING_QC/CL_PHASE_02B_DESTINATION_OCCUPANCY.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02B later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02B_PLANNING_QC/CL_PHASE_02B_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02B later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02B_PLANNING_QC/CL_PHASE_02B_PLANNING_PACKET_QC.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02B later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_MIG_001A_PROGRAM_GOVERNANCE_SCOPE.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_MIG_001B_BUILDER_SCHEMA_SCOPE.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_EXTERNAL_BINARY_REFERENCE_SCHEMA.json,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)),untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_MIGRATION_MANIFEST_SCHEMA.json,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)),untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_NON_DESTRUCTIVE_ROLLBACK_DOCTRINE.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_RATIFICATION_DECISION_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_REPAIR_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_REVISED_PROGRAM_TOPOLOGY.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_REVISED_SOURCE_TARGET_MAP.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02C_PLANNING_REPAIR/CL_PHASE_02C_REVISED_TOPOLOGY_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02C later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_CHACHIPTI_CLASSIFICATION_QUEUE.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_DESTINATION_PARENT_MANIFEST.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_HUMAN_RATIFICATION_RECORD.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_OPEN_AUTHORITY_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_PARENT_OCCUPANCY_VERIFICATION.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02D_RATIFICATION_AND_PARENT_PLAN/CL_PHASE_02D_RATIFICATION_DECISION_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02D later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_EXISTING_PARENT_COMPATIBILITY.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_HUMAN_AUTHORIZATION_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_MATERIALIZATION_PRECHECK.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_MINIMAL_MATERIALIZATION_SET.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_PARENT_CREATION_SEQUENCE.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_PARENT_NECESSITY_ANALYSIS.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_PARENT_VERIFICATION_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02E_PARENT_AUTHORIZATION_REVIEW/CL_PHASE_02E_REVIEW_REPORT.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02E later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02F_PARENT_MATERIALIZATION/CL_PHASE_02F_AFTER_STATE.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02F later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02F_PARENT_MATERIALIZATION/CL_PHASE_02F_AUTHORIZATION_RECORD.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02F later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02F_PARENT_MATERIALIZATION/CL_PHASE_02F_BEFORE_STATE.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02F later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02F_PARENT_MATERIALIZATION/CL_PHASE_02F_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02F later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02F_PARENT_MATERIALIZATION/CL_PHASE_02F_MATERIALIZATION_RECEIPT.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02F later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_CL_MIG_001A_REVIEW.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_CL_MIG_001B_REVIEW.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_COLLISION_RECHECK.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_COPY_AUTHORIZATION_PACKETS.md,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_CURRENT_CANDIDATE_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_EXECUTION_MANIFEST_CANDIDATE.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_PREFLIGHT_AND_PARENT_VERIFICATION.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_ROLLBACK_RECHECK.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02G_POST_MATERIALIZATION_DRY_RUN/CL_PHASE_02G_ZERO_WRITE_DRY_RUN.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02G later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02H_FILE_AUTHORITY_ADJUDICATION/CL_PHASE_02H_AUTHORITY_DISPOSITION_REGISTER.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02H later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02H_FILE_AUTHORITY_ADJUDICATION/CL_PHASE_02H_AUTHORITY_LANGUAGE_EXCEPTIONS.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02H later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02H_FILE_AUTHORITY_ADJUDICATION/CL_PHASE_02H_CONTENT_PROVENANCE_REVIEW.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02H later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02H_FILE_AUTHORITY_ADJUDICATION/CL_PHASE_02H_EXECUTION_RECEIPT.yaml,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02H later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02H_FILE_AUTHORITY_ADJUDICATION/CL_PHASE_02H_FILE_AUTHORITY_DOCKET.csv,??,LATER_PHASE_MIGRATION_WORK,CL_PHASE_02H later-phase migration control,UNIQUE_BASENAME,untracked,PRESERVE,NO — classify only; no consolidate/commit authorized,"Parallel later-phase lane (MIG-001A/001B/parent materialization/closeout), not accidental replay of closed MIG-001 allowlist."
